code,language,region,quoteType,triggerable,currency,sharesOutstanding,bookValue,fiftyDayAverage,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverage,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,marketCap,forwardPE,priceToBook,sourceInterval,exchangeDataDelayedBy,tradeable,priceHint,exchange,shortName,longName,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,esgPopulated,regularMarketChange,regularMarketChangePercent,regularMarketTime,regularMarketPrice,regularMarketDayHigh,regularMarketDayRange,regularMarketDayLow,firstTradeDateMilliseconds,regularMarketVolume,regularMarketPreviousClose,bid,ask,bidSize,askSize,fullExchangeName,financialCurrency,regularMarketOpen,averageDailyVolume3Month,averageDailyVolume10Day,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekLow,fiftyTwoWeekHigh,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,trailingAnnualDividendRate,trailingPE,trailingAnnualDividendYield,marketState,epsTrailingTwelveMonths,epsForward,price,dividendDate
1681.HK,en-US,US,EQUITY,False,HKD,836721024.0,0.339,3.84,0.08000016,0.020833377,4.1222534,-0.20225334,-0.049063783,3279946496.0,,11.563422,15,0,False,3,HKG,CONSUN PHARMA,Consun Pharmaceutical Group Limited,finmb_46266842,Asia/Hong_Kong,HKT,28800000,hk_market,False,-0.059999943,-1.5075363,1589789320,3.92,3.97,3.92 - 3.97,3.92,1387416600000.0,585000.0,3.98,3.91,3.94,0.0,0.0,HKSE,CNY,3.93,1177707.0,804000.0,1.3100002,0.5019158,2.61 - 5.39,-1.4699998,-0.27272725,2.61,5.39,1553093940.0,1553093940.0,1553093940.0,0.012,7.1048737,0.0030150753,PREPRE,0.551734,,3.92,
1682.HK,en-US,US,EQUITY,False,HKD,655926976.0,0.17,0.23545714,-0.015457138,-0.065647356,0.28216198,-0.062161982,-0.22030602,138029760.0,,1.2941176,15,0,False,3,HKG,HP LIVING TECH,Hang Pin Living Technology Company Limited,finmb_113460414,Asia/Hong_Kong,HKT,28800000,hk_market,False,-0.010000005,-4.3478284,1589779369,0.22,0.22,0.22 - 0.22,0.22,1286242200000.0,56000.0,0.23,0.22,0.24,0.0,0.0,HKSE,HKD,0.22,11421.0,2000.0,0.0,0.0,0.22 - 0.7,-0.48,-0.6857143,0.22,0.7,,,,0.0,314.28574,0.0,PREPRE,0.0007,,0.22,
1683.HK,en-US,US,EQUITY,False,HKD,500000000.0,0.278,1.1388571,0.04114282,0.036126412,1.1204929,0.059507012,0.053107888,590000000.0,,4.244604,15,0,False,3,HKG,HOPE LIFE INT,Hope Life International Holdings Limited,finmb_295832698,Asia/Hong_Kong,HKT,28800000,hk_market,False,0.00999999,0.8547001,1588139265,1.18,1.21,1.18 - 1.21,1.18,1441675800000.0,320000.0,1.17,1.01,1.3,0.0,0.0,HKSE,HKD,1.21,130937.0,0.0,0.36999995,0.45679006,0.81 - 1.45,-0.2700001,-0.18620697,0.81,1.45,1553612340.0,1553612340.0,1553612340.0,,,,PREPRE,,,1.18,
1685.HK,en-US,US,EQUITY,False,HKD,773769024.0,0.182,0.28157142,0.06342858,0.2252664,0.27237323,0.07262677,0.2666443,266950320.0,0.6272727,1.8956044,15,0,False,3,HKG,BOER POWER,Boer Power Holdings Limited,finmb_113971527,Asia/Hong_Kong,HKT,28800000,hk_market,False,0.025000006,7.812502,1589786980,0.345,0.36,0.32 - 0.36,0.32,1287538200000.0,251000.0,0.32,0.325,0.345,0.0,0.0,HKSE,CNY,0.32,420015.0,286500.0,0.145,0.72499996,0.2 - 0.53,-0.18499997,-0.34905657,0.2,0.53,1553612340.0,1553612340.0,1553612340.0,0.001,61.73944,0.0031250003,PREPRE,0.005588,0.55,0.345,
1689.HK,en-US,US,EQUITY,False,HKD,701430016.0,0.558,1.842,-0.052000046,-0.028230209,1.9828169,-0.19281697,-0.097243965,1255559680.0,,3.207885,15,0,False,3,HKG,HUAXIHOLDINGS,Huaxi Holdings Company Limited,finmb_250682094,Asia/Hong_Kong,HKT,28800000,hk_market,False,0.00999999,0.5617972,1589788567,1.79,1.8,1.76 - 1.8,1.76,1386293400000.0,308000.0,1.78,1.75,1.79,0.0,0.0,HKSE,HKD,1.78,148515.0,250666.0,0.059999943,0.034682047,1.73 - 2.39,-0.60000014,-0.25104606,1.73,2.39,,,,0.093,,0.052247193,PREPRE,,,1.79,
1693.HK,en-US,US,EQUITY,False,HKD,1800000000.0,0.045,0.11757143,0.015428573,0.13122723,0.12904225,0.0039577484,0.030670175,239400000.0,,2.9555554,15,0,False,3,HKG,BGMC,BGMC International Limited,finmb_528684618,Asia/Hong_Kong,HKT,28800000,hk_market,False,0.0,0.0,1588922495,0.133,0.138,0.125 - 0.138,0.125,1502242200000.0,16000.0,0.133,0.109,0.133,0.0,0.0,HKSE,MYR,0.125,123125.0,2666.0,0.042000003,0.4615385,0.091 - 0.19,-0.056999996,-0.29999998,0.091,0.19,,,,0.002,,0.015037594,PREPRE,,,0.133,
1695.HK,en-US,US,EQUITY,False,HKD,1080000000.0,0.027,0.077285714,0.0087142885,0.112754196,0.10178873,-0.015788727,-0.15511271,92880000.0,,3.1851852,15,0,False,3,HKG,S&P INTL HLDG,S&P International Holding Limited,finmb_432884628,Asia/Hong_Kong,HKT,28800000,hk_market,False,0.002000004,2.3809571,1589788685,0.086,0.091,0.08 - 0.091,0.08,1499736600000.0,40000.0,0.084,0.08,0.087,0.0,0.0,HKSE,MYR,0.091,634765.0,2700000.0,0.020000003,0.30303034,0.066 - 0.191,-0.105,-0.5497382,0.066,0.191,1553871540.0,1553871540.0,1553871540.0,,,,PREPRE,,,0.086,
1696.HK,en-US,US,EQUITY,False,HKD,442156000.0,0.736,2.6448572,-0.024857283,-0.009398346,3.595,-0.97500014,-0.27121004,1158448640.0,,3.5597825,15,0,False,3,HKG,SISRAM MED,Sisram Medical Ltd,finmb_369790636,Asia/Hong_Kong,HKT,28800000,hk_market,False,-0.02000022,-0.75758404,1589783155,2.62,2.65,2.6 - 2.65,2.6,1505784600000.0,92800.0,2.64,2.6,2.62,0.0,0.0,HKSE,USD,2.65,237907.0,85406.0,0.3499999,0.15418498,2.27 - 4.84,-2.2200003,-0.45867774,2.27,4.84,,,,0.014,,0.0053030304,PREPRE,,,2.62,
1697.HK,en-US,US,EQUITY,False,HKD,1164729984.0,0.295,0.72485715,0.025142848,0.034686625,0.8121831,-0.062183082,-0.07656289,3494137344.0,,2.542373,15,0,False,3,HKG,SDITC,"Shandong International Trust Co., Ltd.",finmb_50303309,Asia/Hong_Kong,HKT,28800000,hk_market,False,0.029999971,4.1666627,1589788717,0.75,0.75,0.71 - 0.75,0.71,1512696600000.0,81000.0,0.72,0.72,0.75,0.0,0.0,HKSE,CNY,0.71,1907740.0,35100.0,0.13999999,0.22950816,0.61 - 1.08,-0.33000004,-0.30555558,0.61,1.08,1553266740.0,1553266740.0,1553266740.0,0.015,,0.020833332,PREPRE,,,0.75,
1699.HK,en-US,US,EQUITY,False,HKD,1888999936.0,0.057,0.25394285,-0.023942843,-0.09428438,0.27857748,-0.048577473,-0.17437689,434469984.0,,4.0350876,15,0,False,3,HKG,PUTIAN FOOD,China Putian Food Holding Limited,finmb_171635472,Asia/Hong_Kong,HKT,28800000,hk_market,False,-0.0029999912,-1.2875499,1589766405,0.23,0.238,0.233 - 0.238,0.233,1342143000000.0,44000.0,0.233,0.205,0.23,0.0,0.0,HKSE,CNY,0.233,267406.0,465333.0,0.025000006,0.12195125,0.205 - 0.4,-0.17,-0.425,0.205,0.4,1553785140.0,1553785140.0,1553785140.0,,6.7041717,,PREPRE,0.034307,,0.23,
1700.HK,en-US,US,EQUITY,False,HKD,1970000000.0,0.336,2.28,0.0,0.0,2.1820455,0.09795451,0.04489114,4491599872.0,,6.785714,15,0,False,3,HKG,SPRINGLAND,SPRINGLAND,finmb_114076967,Asia/Hong_Kong,HKT,28800000,hk_market,False,0.0,0.0,1581062888,2.28,2.29,2.28 - 2.29,2.28,1287624600000.0,97772000.0,2.28,2.28,2.29,0.0,0.0,HKSE,CNY,2.28,0.0,0.0,0.92999995,0.68888885,1.35 - 2.29,-0.00999999,-0.004366808,1.35,2.29,1553525940.0,1553525940.0,1553525940.0,0.01,10.539259,0.004385965,PREPRE,0.216334,,2.28,
1702.HK,en-US,US,EQUITY,False,HKD,620944000.0,0.237,2.1525714,-0.012571335,-0.0058401474,2.1647887,-0.024788618,-0.011450825,1328820224.0,,9.029536,15,0,False,3,HKG,DONGGUANG CHEM,Dongguang Chemical Limited,finmb_528646216,Asia/Hong_Kong,HKT,28800000,hk_market,False,0.11000013,5.418726,1586833949,2.14,2.14,2.14 - 2.14,2.14,1499736600000.0,4000.0,2.03,1.24,2.14,0.0,0.0,HKSE,CNY,2.14,0.0,0.0,0.59000015,0.38064528,1.55 - 2.54,-0.39999986,-0.15748025,1.55,2.54,,,,0.003,,0.0014778326,PREPRE,,,2.14,
1706.HK,en-US,US,EQUITY,False,HKD,1000000000.0,,0.08402857,-0.0020285696,-0.024141427,0.12287324,-0.040873237,-0.33264557,82000000.0,,,15,0,False,3,HKG,SHUANG YUN HLDG,Shuang Yun Holdings Limited,finmb_542123790,Asia/Hong_Kong,HKT,28800000,hk_market,False,0.0,0.0,1589766559,0.082,0.081,0.081 - 0.081,0.081,1510709400000.0,60000.0,0.082,0.082,0.138,0.0,0.0,HKSE,,0.081,734609.0,8333.0,0.010000005,0.13888897,0.072 - 0.22,-0.138,-0.6272727,0.072,0.22,1553266740.0,1553266740.0,1553266740.0,,,,PREPRE,,,0.082,
1707.HK,en-US,US,EQUITY,False,HKD,1680000000.0,0.16,0.40228572,-0.012285739,-0.030539833,0.38605633,0.003943652,0.010215224,655200000.0,,2.4375,15,0,False,3,HKG,GEOTECH HLDGS,Geotech Holdings Ltd.,finmb_537914706,Asia/Hong_Kong,HKT,28800000,hk_market,False,0.004999995,1.2987001,1589788768,0.39,0.405,0.39 - 0.405,0.39,1507771800000.0,128000.0,0.385,0.395,0.405,0.0,0.0,HKSE,HKD,0.395,940750.0,2304000.0,0.049999982,0.14705877,0.34 - 0.62,-0.23000002,-0.37096778,0.34,0.62,1553871540.0,1553871540.0,1553871540.0,,,,PREPRE,,,0.39,
1708.HK,en-US,US,EQUITY,False,HKD,229500000.0,0.379,2.2705715,-0.02057147,-0.009060041,4.6249294,-2.3749294,-0.5135061,1782130432.0,,5.9366755,15,0,False,3,HKG,SAMPLE TECH,Nanjing Sample Technology Company Limited,finmb_10958252,Asia/Hong_Kong,HKT,28800000,hk_market,False,-0.059999943,-2.5974002,1589789320,2.25,2.33,2.2 - 2.33,2.2,1086744600000.0,97500.0,2.31,2.24,2.25,0.0,0.0,HKSE,CNY,2.33,1318687.0,155666.0,1.24,1.2277228,1.01 - 7.99,-5.74,-0.718398,1.01,7.99,1554044340.0,1554044340.0,1554044340.0,0.015,14.381591,0.0064935065,PREPRE,0.15645,,2.25,
1709.HK,en-US,US,EQUITY,False,HKD,1214150016.0,0.113,0.57,0.09000003,0.15789479,0.5865845,0.07341552,0.12515761,801339072.0,,5.8407083,15,0,False,3,HKG,DL HOLDINGS GP,DL Holdings Group Limited,finmb_312410414,Asia/Hong_Kong,HKT,28800000,hk_market,False,0.01000005,1.5384693,1589788429,0.66,0.68,0.61 - 0.68,0.61,1444181400000.0,269000.0,0.65,0.61,0.66,0.0,0.0,HKSE,HKD,0.65,5541703.0,2472833.0,0.22500002,0.5172414,0.435 - 0.97,-0.31,-0.31958762,0.435,0.97,1561733940.0,1561733940.0,1561733940.0,,,,PREPRE,,,0.66,
1710.HK,en-US,US,EQUITY,False,HKD,1000000000.0,0.352,0.18334286,0.016657144,0.090852425,0.22455634,-0.024556339,-0.10935491,200000000.0,,0.5681818,15,0,False,3,HKG,TRIO IND ELEC,Trio Industrial Electronics Group Limited,finmb_543525018,Asia/Hong_Kong,HKT,28800000,hk_market,False,0.0,0.0,1589787119,0.2,0.2,0.2 - 0.2,0.2,1511400600000.0,364000.0,0.2,0.191,0.204,0.0,0.0,HKSE,HKD,0.2,175906.0,269000.0,0.067,0.5037594,0.133 - 0.44,-0.24,-0.54545456,0.133,0.44,1553266740.0,1553266740.0,1553266740.0,0.016,,0.080000006,PREPRE,,,0.2,
1717.HK,en-US,US,EQUITY,False,HKD,1610960000.0,0.204,13.672,2.7879992,0.20392036,11.504155,4.955844,0.4307873,26516400128.0,,80.68627,15,0,False,3,HKG,AUSNUTRIA,Ausnutria Dairy Corporation Ltd,finmb_67071349,Asia/Hong_Kong,HKT,28800000,hk_market,False,0.9599991,6.1935425,1589789320,16.46,16.48,15.28 - 16.48,15.28,1254965400000.0,6628666.0,15.5,16.34,16.46,0.0,0.0,HKSE,CNY,15.5,5880393.0,11030943.0,7.7699995,0.8941312,8.69 - 16.8,-0.34000015,-0.020238105,8.69,16.8,,,,0.013,26.819565,0.0008387097,PREPRE,0.613731,,16.46,
1718.HK,en-US,US,EQUITY,False,HKD,960000000.0,0.26,0.59257144,-0.0025714636,-0.0043395,0.62225354,-0.032253563,-0.051833477,566400000.0,,2.2692308,15,0,False,3,HKG,WAN KEI GROUP,Wan Kei Group Holdings Limited,finmb_285298198,Asia/Hong_Kong,HKT,28800000,hk_market,False,0.00999999,1.7241364,1589773837,0.59,0.59,0.58 - 0.59,0.58,1439256600000.0,205000.0,0.58,0.57,0.59,0.0,0.0,HKSE,HKD,0.58,3964109.0,3970833.0,0.099999964,0.20408155,0.49 - 0.83,-0.24000001,-0.28915665,0.49,0.83,1561561140.0,1561561140.0,1561561140.0,,,,PREPRE,,,0.59,
1720.HK,en-US,US,EQUITY,False,HKD,1100000000.0,0.05,1.3117143,-0.08171427,-0.062295787,1.5037324,-0.27373242,-0.18203533,1353000064.0,,24.6,15,0,False,3,HKG,PUTIAN COMM,Putian Communication Group Limited,finmb_541636660,Asia/Hong_Kong,HKT,28800000,hk_market,False,0.0,0.0,1589785012,1.23,1.23,1.23 - 1.23,1.23,1510191000000.0,4000.0,1.23,1.23,1.27,0.0,0.0,HKSE,CNY,1.23,103687.0,54666.0,0.100000024,0.0884956,1.13 - 2.33,-1.0999999,-0.47210297,1.13,2.33,1553871540.0,1553871540.0,1553871540.0,,,,PREPRE,,,1.23,
1727.HK,en-US,US,EQUITY,False,HKD,461383008.0,0.397,4.8991427,0.95085716,0.19408643,4.90007,0.9499297,0.19386043,10304072704.0,,14.735516,15,0,False,3,HKG,HEBEI CONS,Hebei Construction Group Corporation Limited,finmb_39477558,Asia/Hong_Kong,HKT,28800000,hk_market,False,0.25999975,4.6511583,1589789320,5.85,5.98,5.59 - 5.98,5.59,1513301400000.0,7762500.0,5.59,5.85,5.96,0.0,0.0,HKSE,CNY,5.61,1299516.0,833000.0,1.6700001,0.39952156,4.18 - 6.65,-0.8000002,-0.12030078,4.18,6.65,1553525940.0,1553525940.0,1553525940.0,,,,PREPRE,,,5.85,
1728.HK,en-US,US,EQUITY,False,HKD,2452219904.0,0.735,1.182,-0.0020000935,-0.0016921264,2.0301409,-0.8501409,-0.41875958,2893619456.0,1.3258426,1.605442,15,0,False,3,HKG,ZHENGTONGAUTO,China ZhengTong Auto Services Holdings Limited,finmb_116071379,Asia/Hong_Kong,HKT,28800000,hk_market,False,0.01999998,1.7241364,1589789320,1.18,1.18,1.15 - 1.18,1.15,1291944600000.0,3726000.0,1.16,1.17,1.18,0.0,0.0,HKSE,CNY,1.16,9296284.0,6066517.0,0.17999995,0.17999995,1.0 - 3.58,-2.4,-0.6703911,1.0,3.58,1585580340.0,1585580340.0,1585580340.0,0.03,3.8964212,0.02586207,PREPRE,0.302842,0.89,1.18,
1730.HK,en-US,US,EQUITY,False,HKD,402444992.0,0.16,0.51042855,0.009571433,0.01875176,0.64052814,-0.12052816,-0.18816997,226104832.0,,3.25,15,0,False,3,HKG,LHN,LHN Limited,finmb_288888417,Asia/Hong_Kong,HKT,28800000,hk_market,False,0.03999999,8.333332,1589786836,0.52,0.52,0.5 - 0.52,0.5,1514511000000.0,78000.0,0.48,0.52,0.54,0.0,0.0,HKSE,SGD,0.46,22937.0,8333.0,0.21999997,0.73333323,0.3 - 0.92,-0.40000004,-0.43478265,0.3,0.92,,,,0.001,,0.0020833334,PREPRE,,,0.52,
1733.HK,en-US,US,EQUITY,False,HKD,3041200128.0,1.073,0.20488572,0.004114285,0.020080877,0.29552817,-0.08652817,-0.2927916,636731072.0,,0.194781,15,0,False,3,HKG,E-COMMODITIES,E-Commodities Holdings Limited,finmb_100473065,Asia/Hong_Kong,HKT,28800000,hk_market,False,0.002000004,0.9661855,1589789320,0.209,0.212,0.2 - 0.212,0.2,1286760600000.0,680550.0,0.207,0.201,0.209,0.0,0.0,HKSE,HKD,0.207,4260361.0,1139299.0,0.044,0.26666665,0.165 - 0.56,-0.351,-0.62678576,0.165,0.56,1553785140.0,1553785140.0,1553785140.0,0.072,2.0291262,0.34782606,PREPRE,0.103,,0.209,
1738.HK,en-US,US,EQUITY,False,HKD,1380550016.0,-0.048,1.0074285,0.012571454,0.012478755,1.0710564,-0.051056385,-0.047669187,1408161024.0,,-21.25,15,0,False,3,HKG,FS ANTHRACITE,Feishang Anthracite Resources Limited,finmb_105653738,Asia/Hong_Kong,HKT,28800000,hk_market,False,0.01999998,1.9999981,1589787723,1.02,1.02,1.01 - 1.02,1.01,1390354200000.0,7500.0,1.0,1.0,1.02,0.0,0.0,HKSE,CNY,1.01,12695.0,3333.0,0.060000002,0.06250001,0.96 - 1.89,-0.87,-0.46031746,0.96,1.89,1553871540.0,1553871540.0,1553871540.0,,,,PREPRE,-0.1778,,1.02,
1766.HK,en-US,US,EQUITY,False,HKD,24327800832.0,0.659,4.0245714,-0.11457133,-0.028467959,4.9238734,-1.0138733,-0.20590971,257950924800.0,7.5192313,5.9332323,15,0,False,3,HKG,CRRC,CRRC Corporation Limited,finmb_12188205,Asia/Hong_Kong,HKT,28800000,hk_market,False,0.0400002,1.033597,1589789320,3.91,3.94,3.84 - 3.94,3.84,1219282200000.0,8658193.0,3.87,3.91,3.92,0.0,0.0,HKSE,CNY,3.86,24804370.0,14981796.0,0.31000018,0.086111166,3.6 - 6.91,-2.9999998,-0.43415338,3.6,6.91,,,,0.023,8.533857,0.0059431526,PREPRE,0.458175,0.52,3.91,
1771.HK,en-US,US,EQUITY,False,HKD,600000000.0,0.469,0.942,-0.0019999743,-0.002123115,0.993169,-0.053169012,-0.05353471,564000000.0,,2.0042644,15,0,False,3,HKG,SUNFONDA GP,Sunfonda Group Holdings Limited,finmb_254772511,Asia/Hong_Kong,HKT,28800000,hk_market,False,-0.01999998,-2.0833313,1589506615,0.94,0.97,0.97 - 0.97,0.97,1400117400000.0,1000.0,0.96,0.8,0.94,0.0,0.0,HKSE,CNY,0.97,63500.0,166.0,0.13,0.16049382,0.81 - 1.3,-0.35999995,-0.27692306,0.81,1.3,1553612340.0,1553612340.0,1553612340.0,0.012,3.1362083,0.0125,PREPRE,0.299725,,0.94,
1776.HK,en-US,US,EQUITY,False,HKD,5919289856.0,1.713,8.348572,-0.1785717,-0.021389492,8.891901,-0.72190094,-0.08118635,136133443584.0,7.7075477,4.76941,15,0,False,3,HKG,GF SEC,"GF Securities Co., Ltd.",finmb_20704112,Asia/Hong_Kong,HKT,28800000,hk_market,False,-0.019999504,-0.2441942,1589789320,8.17,8.23,8.09 - 8.23,8.09,1428629400000.0,2142207.0,8.19,8.17,8.19,0.0,0.0,HKSE,CNY,8.09,5732940.0,5050163.0,0.73,0.09811828,7.44 - 10.3,-2.13,-0.20679612,7.44,10.3,,,,0.061,6.030602,0.007448108,PREPRE,1.354757,1.06,8.17,
1777.HK,en-US,US,EQUITY,False,HKD,5762939904.0,0.326,1.4271429,0.04285717,0.03003005,1.4287324,0.041267633,0.028884089,8478474752.0,7.0000005,4.5092025,15,0,False,3,HKG,FANTASIA,"Fantasia Holdings Group Co., Limited",finmb_74894327,Asia/Hong_Kong,HKT,28800000,hk_market,False,0.0,0.0,1589789320,1.47,1.5,1.43 - 1.5,1.43,1259112600000.0,15855000.0,1.47,1.46,1.47,0.0,0.0,HKSE,CNY,1.45,8782488.0,5171996.0,0.38,0.34862384,1.09 - 1.81,-0.3399999,-0.18784526,1.09,1.81,1553698740.0,1553698740.0,1553698740.0,0.009,8.68276,0.0061224485,PREPRE,0.169301,0.21,1.47,
1778.HK,en-US,US,EQUITY,False,HKD,1422749952.0,0.322,3.4434285,0.57657146,0.1674411,3.9957747,0.024225235,0.006062713,5719454720.0,11.485714,12.484472,15,0,False,3,HKG,COLOUR LIFE,"Colour Life Services Group Co., Limited",finmb_241701570,Asia/Hong_Kong,HKT,28800000,hk_market,False,0.01999998,0.49999952,1589789320,4.02,4.15,3.92 - 4.15,3.92,1404091800000.0,5705000.0,4.0,4.01,4.02,0.0,0.0,HKSE,CNY,3.92,3252450.0,4350151.0,1.04,0.34899327,2.98 - 6.02,-2.0,-0.33222592,2.98,6.02,,,,0.018,10.416505,0.0045,PREPRE,0.385926,0.35,4.02,
1786.HK,en-US,US,EQUITY,False,HKD,531900000.0,0.539,1.1691428,0.010857105,0.00928638,1.2123239,-0.032323956,-0.026662806,1793458304.0,2.5652173,2.1892393,15,0,False,3,HKG,CRCCE,CRCC High-Tech Equipment Corporation Limited,finmb_39102448,Asia/Hong_Kong,HKT,28800000,hk_market,False,0.01999998,1.7241364,1589788769,1.18,1.18,1.16 - 1.18,1.16,1450229400000.0,8500.0,1.16,1.16,1.18,0.0,0.0,HKSE,CNY,1.16,765615.0,280356.0,0.15999997,0.15686272,1.02 - 1.94,-0.7600001,-0.39175263,1.02,1.94,1551369540.0,1551369540.0,1551369540.0,0.002,,0.001724138,PREPRE,,0.46,1.18,
1788.HK,en-US,US,EQUITY,False,HKD,9627060224.0,1.471,1.012,-0.031999946,-0.031620502,1.2238733,-0.24387324,-0.19926347,9434519552.0,3.2666667,0.6662135,15,0,False,3,HKG,GUOTAI JUNAN I,Guotai Junan International Holdings Limited,finmb_108461276,Asia/Hong_Kong,HKT,28800000,hk_market,False,-0.01999998,-1.9999981,1589789320,0.98,1.0,0.98 - 1.0,0.98,1278552600000.0,5424000.0,1.0,0.98,0.99,0.0,0.0,HKSE,HKD,1.0,10530927.0,5235957.0,0.110000014,0.1264368,0.87 - 1.5,-0.52,-0.34666666,0.87,1.5,1552921140.0,1552921140.0,1552921140.0,0.062,8.376069,0.062,PREPRE,0.117,0.3,0.98,
1789.HK,en-US,US,EQUITY,False,HKD,1106200064.0,0.111,20.715714,3.7842865,0.1826771,14.010423,10.489577,0.7486981,27101900800.0,,220.72072,15,0,False,3,HKG,AK MEDICAL,AK Medical Holdings Limited,finmb_544736405,Asia/Hong_Kong,HKT,28800000,hk_market,False,0.10000038,0.40983763,1589789320,24.5,24.85,23.85 - 24.85,23.85,1513733400000.0,6148000.0,24.4,24.4,24.5,0.0,0.0,HKSE,CNY,24.85,10508622.0,7720351.0,21.09,6.1847506,3.41 - 24.85,-0.35000038,-0.014084523,3.41,24.85,1553525940.0,1553525940.0,1553525940.0,0.004,,0.00016393444,PREPRE,,,24.5,
1798.HK,en-US,US,EQUITY,False,HKD,2501070080.0,0.253,0.58685714,-0.026857138,-0.045764353,0.6962676,-0.1362676,-0.19571154,4073271808.0,,2.2134387,15,0,False,3,HKG,DATANG RENEW,"China Datang Corporation Renewable Power Co., Limited",finmb_47060644,Asia/Hong_Kong,HKT,28800000,hk_market,False,-0.01999998,-3.4482727,1589789320,0.56,0.58,0.56 - 0.58,0.56,1292549400000.0,575000.0,0.58,0.56,0.58,0.0,0.0,HKSE,CNY,0.56,3588142.0,2072473.0,0.08000001,0.1666667,0.48 - 0.9,-0.33999997,-0.37777776,0.48,0.9,1553698740.0,1553698740.0,1553698740.0,0.003,4.44254,0.005172414,PREPRE,0.126054,,0.56,
1799.HK,en-US,US,EQUITY,False,HKD,313476000.0,1.435,5.0885715,-0.73857164,-0.14514321,5.2410564,-0.89105654,-0.17001468,5219999744.0,,3.031359,15,0,False,3,HKG,XINTE ENERGY,"Xinte Energy Co., Ltd.",finmb_282009943,Asia/Hong_Kong,HKT,28800000,hk_market,False,-0.07999992,-1.8058674,1587542375,4.35,5.8,2.82 - 5.8,2.82,1451439000000.0,26800.0,4.43,2.7,5.8,0.0,0.0,HKSE,CNY,5.8,2693.0,0.0,1.53,0.5425532,2.82 - 7.79,-3.44,-0.4415918,2.82,7.79,1556117940.0,1556117940.0,1556117940.0,0.03,,0.006772009,PREPRE,,,4.35,
1800.HK,en-US,US,EQUITY,False,HKD,4427500032.0,1.636,5.138,-0.27799988,-0.054106634,5.7365494,-0.87654924,-0.15280078,126720614400.0,3.6268656,2.9706602,15,0,False,3,HKG,CHINA COMM CONS,China Communications Construction Company Limited,finmb_26361431,Asia/Hong_Kong,HKT,28800000,hk_market,False,0.11000013,2.3157923,1589789320,4.86,4.88,4.74 - 4.88,4.74,1166146200000.0,16897637.0,4.75,4.86,4.87,0.0,0.0,HKSE,CNY,4.76,22175612.0,17946233.0,0.13000011,0.027484167,4.73 - 7.47,-2.6099997,-0.34939754,4.73,7.47,,,,0.037,3.7491322,0.007789474,PREPRE,1.2963,1.34,4.86,
1803.HK,en-US,US,EQUITY,False,HKD,1302019968.0,0.26,0.22574286,-0.039742857,-0.17605366,0.25277466,-0.06677465,-0.2641667,242175712.0,,0.71538466,15,0,False,3,HKG,BJ SPORTS & ENT,Beijing Sports and Entertainment Industry Group Limited,finmb_145398610,Asia/Hong_Kong,HKT,28800000,hk_market,False,-0.01699999,-8.374379,1589788412,0.186,0.195,0.18 - 0.195,0.18,1326677400000.0,1662500.0,0.203,0.186,0.192,0.0,0.0,HKSE,HKD,0.195,963789.0,129166.0,0.0059999973,0.033333316,0.18 - 2.26,-2.074,-0.91769904,0.18,2.26,1553785140.0,1553785140.0,1553785140.0,0.0,,0.0,PREPRE,-0.049,,0.186,
1808.HK,en-US,US,EQUITY,False,HKD,631811008.0,0.05,0.20657143,-0.012571424,-0.060857516,0.28259155,-0.088591546,-0.3134968,122571336.0,,3.88,15,0,False,3,HKG,ENTERPRISE DEV,Enterprise Development Holdings Limited,finmb_30789206,Asia/Hong_Kong,HKT,28800000,hk_market,False,-0.0029999912,-1.5228382,1589442062,0.194,0.195,0.194 - 0.195,0.194,1168479000000.0,148000.0,0.197,0.188,0.194,0.0,0.0,HKSE,CNY,0.195,148909.0,25000.0,0.026000008,0.15476196,0.168 - 0.74,-0.546,-0.73783785,0.168,0.74,1553785140.0,1553785140.0,1553785140.0,,,,PREPRE,-0.173212,,0.194,
1811.HK,en-US,US,EQUITY,False,HKD,4290820096.0,0.217,1.5582857,-0.118285656,-0.07590755,1.268662,0.17133808,0.13505416,6178781184.0,72.00001,6.6359453,15,0,False,3,HKG,CGN NEW ENERGY,"CGN New Energy Holdings Co., Ltd.",finmb_4100111,Asia/Hong_Kong,HKT,28800000,hk_market,False,0.0200001,1.4084578,1589789320,1.44,1.45,1.41 - 1.45,1.41,1412299800000.0,6718000.0,1.42,1.43,1.44,0.0,0.0,HKSE,USD,1.42,16752611.0,7253333.0,0.62000006,0.7560977,0.82 - 1.65,-0.20999992,-0.12727268,0.82,1.65,,,,0.005,3.110131,0.0035211267,PREPRE,0.463003,0.02,1.44,
